event_id,order_id,event_type,event_time,actor_type,actor_id,source_system
EV-002612,O00890,PICKED_UP,2026-08-25T19:16:59.209476,driver,D021,order_platform
EV-002613,O00890,DELIVERED,2026-08-25T20:11:29.181119,driver,D021,order_platform
EV-002614,O00891,ORDER_CREATED,2026-08-22T22:49:00,customer,C0733,order_platform
EV-002615,O00891,PICKED_UP,2026-08-22T23:12:51.902718,driver,D040,order_platform
EV-002616,O00891,DELIVERED,2026-08-22T23:56:47.317381,driver,D040,order_platform
EV-002617,O00892,ORDER_CREATED,2026-08-21T17:47:00,customer,C0385,order_platform
EV-002618,O00892,PICKED_UP,2026-08-21T18:26:09.674686,driver,D054,order_platform
EV-002619,O00892,DELIVERED,2026-08-21T19:33:40.281369,driver,D054,order_platform
EV-002620,O00893,ORDER_CREATED,2026-08-08T16:52:00,customer,C0556,order_platform
EV-002621,O00893,PICKED_UP,2026-08-08T17:43:55.003435,driver,D081,order_platform
EV-002622,O00893,DELIVERED,2026-08-08T18:25:17.031993,driver,D081,order_platform
EV-002623,O00894,ORDER_CREATED,2026-08-14T11:18:00,customer,C0875,order_platform
EV-002624,O00894,PICKED_UP,2026-08-14T11:49:29.819041,driver,D020,order_platform
EV-002625,O00894,DELIVERED,2026-08-14T12:29:23.728062,driver,D020,order_platform
EV-002626,O00895,ORDER_CREATED,2026-08-03T14:17:00,customer,C0346,order_platform
EV-002627,O00895,PICKED_UP,2026-08-03T14:42:13.162687,driver,D068,order_platform
EV-002628,O00895,DELIVERED,2026-08-03T15:16:40.717322,driver,D068,order_platform
EV-002629,O00896,ORDER_CREATED,2026-08-14T12:21:00,customer,C0653,order_platform
EV-002630,O00896,PICKED_UP,2026-08-14T13:15:49.285212,driver,D001,order_platform
EV-002631,O00896,DELIVERED,2026-08-14T14:00:22.095090,driver,D001,order_platform
EV-002632,O00897,ORDER_CREATED,2026-08-18T21:15:00,customer,C0149,order_platform
EV-002633,O00897,PICKED_UP,2026-08-18T21:35:03.529951,driver,D070,order_platform
EV-002634,O00897,DELIVERED,2026-08-18T22:24:19.611152,driver,D070,order_platform
EV-002635,O00898,ORDER_CREATED,2026-08-09T18:46:00,customer,C0680,order_platform
EV-002636,O00898,PICKED_UP,2026-08-09T19:15:21.344760,driver,D046,order_platform
EV-002637,O00898,DELIVERED,2026-08-09T20:01:37.346141,driver,D046,order_platform
EV-002638,O00899,ORDER_CREATED,2026-08-14T15:38:00,customer,C0577,order_platform
EV-002639,O00899,PICKED_UP,2026-08-14T16:03:00.914580,driver,D093,order_platform
EV-002640,O00899,DELIVERED,2026-08-14T17:00:11.093410,driver,D093,order_platform
EV-002641,O00900,ORDER_CREATED,2026-08-24T11:04:00,customer,C0106,order_platform
EV-002642,O00900,PICKED_UP,2026-08-24T11:25:34.205756,driver,D066,order_platform
EV-002643,O00900,DELIVERED,2026-08-24T12:25:10.238259,driver,D066,order_platform
EV-002644,O00901,ORDER_CREATED,2026-08-28T17:26:00,customer,C0629,order_platform
EV-002645,O00901,PICKED_UP,2026-08-28T17:55:39.325212,driver,D100,order_platform
EV-002646,O00901,DELIVERED,2026-08-28T18:43:35.316572,driver,D100,order_platform
EV-002647,O00902,ORDER_CREATED,2026-08-09T11:29:00,customer,C0381,order_platform
EV-002648,O00902,PICKED_UP,2026-08-09T11:53:35.047998,driver,D069,order_platform
EV-002649,O00902,DELIVERED,2026-08-09T12:22:12.015363,driver,D069,order_platform
EV-002650,O00903,ORDER_CREATED,2026-08-03T19:22:00,customer,C0631,order_platform
EV-002651,O00903,PICKED_UP,2026-08-03T19:51:14.447217,driver,D010,order_platform
EV-002652,O00903,DELIVERED,2026-08-03T20:37:53.421810,driver,D010,order_platform
EV-002653,O00904,ORDER_CREATED,2026-08-08T23:35:00,customer,C0311,order_platform
EV-002654,O00904,PICKED_UP,2026-08-09T00:21:31.303143,driver,D088,order_platform
EV-002655,O00904,DELIVERED,2026-08-09T01:06:12.757872,driver,D088,order_platform
EV-002656,O00905,ORDER_CREATED,2026-08-04T15:18:00,customer,C0664,order_platform
EV-002657,O00905,PICKED_UP,2026-08-04T15:48:07.415195,driver,D023,order_platform
EV-002658,O00905,DELIVERED,2026-08-04T16:40:48.665714,driver,D023,order_platform
EV-002659,O00906,ORDER_CREATED,2026-08-25T19:35:00,customer,C0203,order_platform
EV-002660,O00906,PICKED_UP,2026-08-25T20:08:26.805752,driver,D080,order_platform
EV-002661,O00906,DELIVERED,2026-08-25T20:53:29.750617,driver,D080,order_platform
EV-002662,O00907,ORDER_CREATED,2026-08-20T13:15:00,customer,C0631,order_platform
EV-002663,O00907,PICKED_UP,2026-08-20T13:24:36.707624,driver,D046,order_platform
EV-002664,O00907,DELIVERED,2026-08-20T13:55:11.360812,driver,D046,order_platform
EV-002665,O00908,ORDER_CREATED,2026-08-14T21:13:00,customer,C0459,order_platform
EV-002666,O00908,PICKED_UP,2026-08-14T21:25:31.034393,driver,D044,order_platform
EV-002667,O00908,DELIVERED,2026-08-14T22:08:55.755524,driver,D044,order_platform
EV-002668,O00909,ORDER_CREATED,2026-08-19T17:17:00,customer,C0697,order_platform
EV-002669,O00909,PICKED_UP,2026-08-19T17:57:51.008216,driver,D048,order_platform
EV-002670,O00909,DELIVERED,2026-08-19T19:03:00.986423,driver,D048,order_platform
EV-002671,O00910,ORDER_CREATED,2026-08-27T18:13:00,customer,C0464,order_platform
EV-002672,O00910,PICKED_UP,2026-08-27T18:42:49.058441,driver,D106,order_platform
EV-002673,O00911,ORDER_CREATED,2026-08-01T19:12:00,customer,C0396,order_platform
EV-002674,O00911,PICKED_UP,2026-08-01T19:29:50.578659,driver,D055,order_platform
EV-002675,O00911,DELIVERED,2026-08-01T19:50:16.359030,driver,D055,order_platform
EV-002676,O00912,ORDER_CREATED,2026-08-21T20:48:00,customer,C0141,order_platform
EV-002677,O00912,PICKED_UP,2026-08-21T21:32:19.043090,driver,D029,order_platform
EV-002678,O00913,ORDER_CREATED,2026-08-08T19:10:00,customer,C0692,order_platform
EV-002679,O00913,PICKED_UP,2026-08-08T19:25:54.262575,driver,D028,order_platform
EV-002680,O00913,DELIVERED,2026-08-08T20:13:41.763931,driver,D028,order_platform
EV-002681,O00914,ORDER_CREATED,2026-08-07T22:27:00,customer,C0281,order_platform
EV-002682,O00914,PICKED_UP,2026-08-07T22:52:43.990541,driver,D022,order_platform
EV-002683,O00914,DELIVERED,2026-08-07T23:48:57.849507,driver,D022,order_platform
EV-002684,O00915,ORDER_CREATED,2026-08-04T20:08:00,customer,C0827,order_platform
EV-002685,O00915,PICKED_UP,2026-08-04T20:27:51.211454,driver,D115,order_platform
EV-002686,O00915,DELIVERED,2026-08-04T21:24:40.009352,driver,D115,order_platform
EV-002687,O00916,ORDER_CREATED,2026-08-02T18:38:00,customer,C0082,order_platform
EV-002688,O00916,PICKED_UP,2026-08-02T19:17:27.622241,driver,D088,order_platform
EV-002689,O00916,DELIVERED,2026-08-02T20:04:25.336872,driver,D088,order_platform
EV-002690,O00917,ORDER_CREATED,2026-08-17T13:28:00,customer,C0531,order_platform
EV-002691,O00917,PICKED_UP,2026-08-17T13:50:59.936796,driver,D111,order_platform
EV-002692,O00917,DELIVERED,2026-08-17T14:34:54.491923,driver,D111,order_platform
EV-002693,O00918,ORDER_CREATED,2026-08-23T11:51:00,customer,C0694,order_platform
EV-002694,O00918,PICKED_UP,2026-08-23T11:58:59.039467,driver,D005,order_platform
EV-002695,O00918,DELIVERED,2026-08-23T12:52:49.800003,driver,D005,order_platform
EV-002696,O00919,ORDER_CREATED,2026-08-21T17:50:00,customer,C0698,order_platform
EV-002697,O00919,PICKED_UP,2026-08-21T18:15:18.974724,driver,D061,order_platform
EV-002698,O00919,DELIVERED,2026-08-21T18:55:52.875706,driver,D061,order_platform
EV-002699,O00920,ORDER_CREATED,2026-08-18T18:31:00,customer,C0520,order_platform
EV-002700,O00920,PICKED_UP,2026-08-18T19:06:57.935930,driver,D075,order_platform
EV-002701,O00920,DELIVERED,2026-08-18T19:44:23.256844,driver,D075,order_platform
EV-002702,O00921,ORDER_CREATED,2026-08-09T21:24:00,customer,C0403,order_platform
EV-002703,O00921,PICKED_UP,2026-08-09T21:46:37.235222,driver,D043,order_platform
EV-002704,O00921,DELIVERED,2026-08-09T22:19:45.866925,driver,D043,order_platform
EV-002705,O00922,ORDER_CREATED,2026-08-10T20:50:00,customer,C0316,order_platform
EV-002706,O00922,PICKED_UP,2026-08-10T21:25:33.528774,driver,D041,order_platform
EV-002707,O00922,DELIVERED,2026-08-10T22:12:01.457805,driver,D041,order_platform
EV-002708,O00923,ORDER_CREATED,2026-08-28T22:11:00,customer,C0426,order_platform
EV-002709,O00923,PICKED_UP,2026-08-28T22:27:00.325850,driver,D097,order_platform
EV-002710,O00923,DELIVERED,2026-08-28T23:10:01.755244,driver,D097,order_platform
EV-002711,O00924,ORDER_CREATED,2026-08-08T18:24:00,customer,C0674,order_platform
EV-002712,O00924,PICKED_UP,2026-08-08T18:49:29.498545,driver,D114,order_platform
EV-002713,O00924,DELIVERED,2026-08-08T19:45:49.739067,driver,D114,order_platform
EV-002714,O00925,ORDER_CREATED,2026-08-10T17:10:00,customer,C0896,order_platform
EV-002715,O00925,PICKED_UP,2026-08-10T17:40:22.871461,driver,D048,order_platform
EV-002716,O00925,DELIVERED,2026-08-10T18:34:33.794477,driver,D048,order_platform
EV-002717,O00926,ORDER_CREATED,2026-08-21T17:22:00,customer,C0462,order_platform
EV-002718,O00926,PICKED_UP,2026-08-21T17:39:31.861459,driver,D098,order_platform
EV-002719,O00926,DELIVERED,2026-08-21T18:46:53.310715,driver,D098,order_platform
EV-002720,O00927,ORDER_CREATED,2026-08-01T19:30:00,customer,C0705,order_platform
EV-002721,O00927,PICKED_UP,2026-08-01T19:55:28.070556,driver,D106,order_platform
EV-002722,O00927,DELIVERED,2026-08-01T20:28:48.650446,driver,D106,order_platform
EV-002723,O00928,ORDER_CREATED,2026-08-17T18:53:00,customer,C0249,order_platform
EV-002724,O00928,PICKED_UP,2026-08-17T19:25:58.392322,driver,D056,order_platform
EV-002725,O00928,DELIVERED,2026-08-17T20:30:29.772368,driver,D056,order_platform
EV-002726,O00929,ORDER_CREATED,2026-08-07T22:13:00,customer,C0859,order_platform
EV-002727,O00929,PICKED_UP,2026-08-07T22:26:13.383789,driver,D094,order_platform
EV-002728,O00929,DELIVERED,2026-08-07T23:14:54.509048,driver,D094,order_platform
EV-002729,O00930,ORDER_CREATED,2026-08-15T18:46:00,customer,C0220,order_platform
EV-002730,O00930,PICKED_UP,2026-08-15T19:36:31.818799,driver,D120,order_platform
EV-002731,O00930,DELIVERED,2026-08-15T20:19:42.080527,driver,D120,order_platform
EV-002732,O00931,ORDER_CREATED,2026-08-03T22:58:00,customer,C0388,order_platform
EV-002733,O00931,PICKED_UP,2026-08-03T23:18:00.013146,driver,D087,order_platform
EV-002734,O00931,DELIVERED,2026-08-04T00:06:19.307256,driver,D087,order_platform
EV-002735,O00932,ORDER_CREATED,2026-08-27T11:51:00,customer,C0454,order_platform
EV-002736,O00932,PICKED_UP,2026-08-27T12:18:36.015414,driver,D071,order_platform
EV-002737,O00932,DELIVERED,2026-08-27T13:02:17.700334,driver,D071,order_platform
EV-002738,O00933,ORDER_CREATED,2026-08-20T12:46:00,customer,C0645,order_platform
EV-002739,O00933,PICKED_UP,2026-08-20T13:10:01.418201,driver,D010,order_platform
EV-002740,O00933,DELIVERED,2026-08-20T14:08:46.929272,driver,D010,order_platform
EV-002741,O00934,ORDER_CREATED,2026-08-21T20:18:00,customer,C0761,order_platform
EV-002742,O00934,PICKED_UP,2026-08-21T20:50:24.075543,driver,D117,order_platform
EV-002743,O00934,DELIVERED,2026-08-21T21:38:25.193680,driver,D117,order_platform
EV-002744,O00935,ORDER_CREATED,2026-08-03T15:17:00,customer,C0094,order_platform
EV-002745,O00935,PICKED_UP,2026-08-03T15:47:25.208803,driver,D060,order_platform
EV-002746,O00935,DELIVERED,2026-08-03T16:15:47.593295,driver,D060,order_platform
EV-002747,O00936,ORDER_CREATED,2026-08-25T20:15:00,customer,C0767,order_platform
EV-002748,O00936,PICKED_UP,2026-08-25T20:42:30.754239,driver,D068,order_platform
EV-002749,O00936,DELIVERED,2026-08-25T21:30:43.188479,driver,D068,order_platform
EV-002750,O00937,ORDER_CREATED,2026-08-28T23:33:00,customer,C0889,order_platform
EV-002751,O00937,PICKED_UP,2026-08-28T23:54:28.597113,driver,D054,order_platform
EV-002752,O00937,DELIVERED,2026-08-29T00:39:43.777639,driver,D054,order_platform
EV-002753,O00938,ORDER_CREATED,2026-08-11T17:52:00,customer,C0321,order_platform
EV-002754,O00938,PICKED_UP,2026-08-11T18:15:40.657672,driver,D119,order_platform
EV-002755,O00938,DELIVERED,2026-08-11T19:00:57.561680,driver,D119,order_platform
EV-002756,O00939,ORDER_CREATED,2026-08-18T11:33:00,customer,C0415,order_platform
EV-002757,O00939,PICKED_UP,2026-08-18T12:07:21.023050,driver,D081,order_platform
EV-002758,O00939,DELIVERED,2026-08-18T13:16:37.480128,driver,D081,order_platform
EV-002759,O00940,ORDER_CREATED,2026-08-02T12:23:00,customer,C0404,order_platform
EV-002760,O00940,PICKED_UP,2026-08-02T13:00:06.026978,driver,D050,order_platform
EV-002761,O00940,DELIVERED,2026-08-02T13:44:50.834107,driver,D050,order_platform
EV-002762,O00941,ORDER_CREATED,2026-08-09T19:10:00,customer,C0826,order_platform
EV-002763,O00941,PICKED_UP,2026-08-09T19:48:57.976221,driver,D002,order_platform
EV-002764,O00941,DELIVERED,2026-08-09T20:26:41.904963,driver,D002,order_platform
EV-002765,O00942,ORDER_CREATED,2026-08-21T22:15:00,customer,C0834,order_platform
EV-002766,O00942,PICKED_UP,2026-08-21T22:38:27.910246,driver,D025,order_platform
EV-002767,O00942,DELIVERED,2026-08-21T23:04:04.667779,driver,D025,order_platform
EV-002768,O00943,ORDER_CREATED,2026-08-08T16:09:00,customer,C0063,order_platform
EV-002769,O00943,PICKED_UP,2026-08-08T16:35:07.654140,driver,D105,order_platform
EV-002770,O00943,DELIVERED,2026-08-08T17:31:53.980700,driver,D105,order_platform
EV-002771,O00944,ORDER_CREATED,2026-08-10T18:46:00,customer,C0276,order_platform
EV-002772,O00944,PICKED_UP,2026-08-10T19:07:29.909754,driver,D115,order_platform
EV-002773,O00944,DELIVERED,2026-08-10T19:26:43.171400,driver,D115,order_platform
EV-002774,O00945,ORDER_CREATED,2026-08-27T11:22:00,customer,C0309,order_platform
EV-002775,O00945,PICKED_UP,2026-08-27T12:06:10.185039,driver,D015,order_platform
EV-002776,O00945,DELIVERED,2026-08-27T13:13:42.369252,driver,D015,order_platform
EV-002777,O00946,ORDER_CREATED,2026-08-18T17:24:00,customer,C0815,order_platform
EV-002778,O00946,PICKED_UP,2026-08-18T17:40:28.298049,driver,D092,order_platform
EV-002779,O00946,DELIVERED,2026-08-18T18:28:10.688777,driver,D092,order_platform
EV-002780,O00947,ORDER_CREATED,2026-08-07T20:25:00,customer,C0814,order_platform
EV-002781,O00947,PICKED_UP,2026-08-07T20:54:35.484502,driver,D091,order_platform
EV-002782,O00947,DELIVERED,2026-08-07T21:49:06.516180,driver,D091,order_platform
EV-002783,O00948,ORDER_CREATED,2026-08-20T17:56:00,customer,C0345,order_platform
EV-002784,O00948,PICKED_UP,2026-08-20T18:40:54.640680,driver,D040,order_platform
EV-002785,O00948,DELIVERED,2026-08-20T19:15:33.413404,driver,D040,order_platform
EV-002786,O00949,ORDER_CREATED,2026-08-17T11:41:00,customer,C0265,order_platform
EV-002787,O00949,PICKED_UP,2026-08-17T11:56:10.130664,driver,D093,order_platform
EV-002788,O00949,DELIVERED,2026-08-17T12:22:57.374211,driver,D093,order_platform
EV-002789,O00950,ORDER_CREATED,2026-08-09T11:31:00,customer,C0070,order_platform
EV-002790,O00950,PICKED_UP,2026-08-09T12:01:55.702225,driver,D020,order_platform
EV-002791,O00950,DELIVERED,2026-08-09T12:55:17.477630,driver,D020,order_platform
EV-002792,O00951,ORDER_CREATED,2026-08-28T18:40:00,customer,C0077,order_platform
EV-002793,O00951,PICKED_UP,2026-08-28T19:01:47.707494,driver,D022,order_platform
EV-002794,O00951,DELIVERED,2026-08-28T19:33:34.625091,driver,D022,order_platform
EV-002795,O00952,ORDER_CREATED,2026-08-05T22:20:00,customer,C0218,order_platform
EV-002796,O00952,PICKED_UP,2026-08-05T22:53:48.127969,driver,D114,order_platform
EV-002797,O00952,DELIVERED,2026-08-05T23:50:06.485747,driver,D114,order_platform
EV-002798,O00953,ORDER_CREATED,2026-08-13T12:48:00,customer,C0773,order_platform
EV-002799,O00953,PICKED_UP,2026-08-13T12:59:45.454139,driver,D002,order_platform
EV-002800,O00953,DELIVERED,2026-08-13T13:24:18.376963,driver,D002,order_platform
EV-002801,O00954,ORDER_CREATED,2026-08-10T15:03:00,customer,C0217,order_platform
EV-002802,O00954,PICKED_UP,2026-08-10T15:43:08.608842,driver,D050,order_platform
EV-002803,O00954,DELIVERED,2026-08-10T16:31:51.246018,driver,D050,order_platform
EV-002804,O00955,ORDER_CREATED,2026-08-09T21:25:00,customer,C0703,order_platform
EV-002805,O00955,PICKED_UP,2026-08-09T22:06:41.487359,driver,D078,order_platform
EV-002806,O00955,DELIVERED,2026-08-09T22:51:10.800754,driver,D078,order_platform
EV-002807,O00956,ORDER_CREATED,2026-08-19T18:11:00,customer,C0499,order_platform
EV-002808,O00956,PICKED_UP,2026-08-19T18:42:16.480735,driver,D001,order_platform
EV-002809,O00956,DELIVERED,2026-08-19T19:24:10.255263,driver,D001,order_platform
EV-002810,O00957,ORDER_CREATED,2026-08-04T21:11:00,customer,C0167,order_platform
EV-002811,O00957,PICKED_UP,2026-08-04T21:36:53.793723,driver,D018,order_platform
EV-002812,O00957,DELIVERED,2026-08-04T22:19:20.156067,driver,D018,order_platform
EV-002813,O00958,ORDER_CREATED,2026-08-28T22:15:00,customer,C0295,order_platform
EV-002814,O00958,PICKED_UP,2026-08-28T22:30:02.814286,driver,D031,order_platform
EV-002815,O00959,ORDER_CREATED,2026-08-18T13:42:00,customer,C0640,order_platform
EV-002816,O00959,PICKED_UP,2026-08-18T14:09:23.912701,driver,D064,order_platform
EV-002817,O00959,DELIVERED,2026-08-18T15:03:32.210787,driver,D064,order_platform
EV-002818,O00960,ORDER_CREATED,2026-08-19T13:04:00,customer,C0682,order_platform
EV-002819,O00960,PICKED_UP,2026-08-19T13:40:20.955898,driver,D062,order_platform
EV-002820,O00960,DELIVERED,2026-08-19T14:26:24.035836,driver,D062,order_platform
EV-002821,O00961,ORDER_CREATED,2026-08-28T11:10:00,customer,C0357,order_platform
EV-002822,O00961,PICKED_UP,2026-08-28T11:34:03.842723,driver,D029,order_platform
EV-002823,O00961,DELIVERED,2026-08-28T12:27:57.361488,driver,D029,order_platform
EV-002824,O00962,ORDER_CREATED,2026-08-11T21:39:00,customer,C0484,order_platform
EV-002825,O00962,PICKED_UP,2026-08-11T22:05:34.809144,driver,D072,order_platform
EV-002826,O00962,DELIVERED,2026-08-11T22:54:28.443560,driver,D072,order_platform
EV-002827,O00963,ORDER_CREATED,2026-08-16T13:49:00,customer,C0255,order_platform
EV-002828,O00963,PICKED_UP,2026-08-16T14:05:27.159039,driver,D100,order_platform
EV-002829,O00963,DELIVERED,2026-08-16T14:53:17.179377,driver,D100,order_platform
EV-002830,O00964,ORDER_CREATED,2026-08-23T21:53:00,customer,C0092,order_platform
EV-002831,O00964,PICKED_UP,2026-08-23T22:02:25.977426,driver,D080,order_platform
EV-002832,O00964,DELIVERED,2026-08-23T22:39:07.148659,driver,D080,order_platform
EV-002833,O00965,ORDER_CREATED,2026-08-23T15:01:00,customer,C0396,order_platform
EV-002834,O00965,PICKED_UP,2026-08-23T15:20:04.906157,driver,D026,order_platform
EV-002835,O00965,DELIVERED,2026-08-23T16:18:26.229890,driver,D026,order_platform
EV-002836,O00966,ORDER_CREATED,2026-08-06T20:21:00,customer,C0784,order_platform
EV-002837,O00966,PICKED_UP,2026-08-06T20:44:29.958553,driver,D112,order_platform
EV-002838,O00966,DELIVERED,2026-08-06T21:36:45.910869,driver,D112,order_platform
EV-002839,O00967,ORDER_CREATED,2026-08-19T21:50:00,customer,C0317,order_platform
EV-002840,O00967,PICKED_UP,2026-08-19T22:09:22.741115,driver,D024,order_platform
EV-002841,O00967,DELIVERED,2026-08-19T22:45:39.075386,driver,D024,order_platform
EV-002842,O00968,ORDER_CREATED,2026-08-11T20:59:00,customer,C0799,order_platform
EV-002843,O00968,PICKED_UP,2026-08-11T21:18:29.088234,driver,D101,order_platform
EV-002844,O00968,DELIVERED,2026-08-11T22:11:21.764935,driver,D101,order_platform
EV-002845,O00969,ORDER_CREATED,2026-08-23T17:23:00,customer,C0326,order_platform
EV-002846,O00969,PICKED_UP,2026-08-23T17:44:35.700747,driver,D096,order_platform
EV-002847,O00969,DELIVERED,2026-08-23T18:28:59.786797,driver,D096,order_platform
EV-002848,O00970,ORDER_CREATED,2026-08-22T21:52:00,customer,C0200,order_platform
EV-002849,O00970,PICKED_UP,2026-08-22T22:29:35.144310,driver,D119,order_platform
EV-002850,O00970,DELIVERED,2026-08-22T22:59:08.802273,driver,D119,order_platform
EV-002851,O00971,ORDER_CREATED,2026-08-13T16:20:00,customer,C0261,order_platform
EV-002852,O00971,PICKED_UP,2026-08-13T16:40:17.988763,driver,D079,order_platform
EV-002853,O00971,DELIVERED,2026-08-13T17:33:35.396453,driver,D079,order_platform
EV-002854,O00972,ORDER_CREATED,2026-08-11T11:39:00,customer,C0506,order_platform
EV-002855,O00972,PICKED_UP,2026-08-11T12:12:41.398634,driver,D022,order_platform
